ID,RENDIMIENTO_GLOBAL
392281,medio-alto
616972,bajo
636699,medio-bajo
673420,bajo
565893,medio-alto
124706,medio-alto
761320,medio-bajo
960994,bajo
154674,alto
979260,medio-bajo
57536,medio-bajo
55120,medio-alto
22567,alto
2461,medio-bajo
72730,medio-bajo
465267,medio-alto
758456,alto
446496,bajo
742730,alto
448892,bajo
530195,alto
265782,bajo
744928,medio-bajo
695418,bajo
108130,medio-bajo
480241,bajo
301661,bajo
238587,alto
244343,alto
904563,medio-bajo
136079,bajo
80183,bajo
893919,bajo
530756,bajo
473776,medio-alto
978277,medio-alto
643209,medio-bajo
386792,alto
850928,medio-bajo
921897,bajo
958993,alto
28680,medio-bajo
125353,bajo
172851,medio-bajo
61475,medio-bajo
723832,bajo
260083,alto
161086,alto
813063,alto
477065,medio-alto
245030,medio-bajo
58369,alto
247021,medio-alto
929113,bajo
245989,alto
797269,alto
676418,medio-alto
758819,bajo
521096,bajo
95313,bajo
688395,medio-alto
351886,medio-bajo
905462,bajo
943095,medio-alto
396203,bajo
211675,medio-bajo
349887,alto
240712,alto
101227,alto
868956,alto
444147,bajo
546484,medio-bajo
237798,alto
27217,alto
244784,bajo
234387,medio-alto
393590,alto
179458,alto
832328,medio-bajo
46163,medio-alto
915005,bajo
628265,medio-bajo
296190,alto
233848,medio-bajo
323181,medio-bajo
103115,bajo
693746,medio-bajo
928161,medio-alto
558476,bajo
669102,bajo
566892,medio-alto
936227,alto
216126,alto
11284,medio-bajo
847967,medio-alto
978525,bajo
358437,bajo
702861,alto
912632,bajo
162250,medio-bajo
797888,bajo
115333,bajo
715432,bajo
500235,bajo
88076,medio-alto
413046,medio-bajo
583631,alto
123271,bajo
171403,medio-bajo
694332,alto
761100,alto
232116,alto
912153,bajo
283344,medio-bajo
690893,medio-alto
428552,alto
580983,bajo
427793,bajo
944883,alto
294928,alto
132023,bajo
601715,medio-bajo
575668,alto
220006,medio-alto
836776,medio-bajo
860956,medio-bajo
53485,alto
239204,medio-bajo
655565,bajo
650673,medio-bajo
789792,alto
385563,bajo
519202,alto
541916,alto
966725,bajo
888510,bajo
180792,bajo
560427,bajo
509271,bajo
660255,bajo
270519,medio-bajo
667546,alto
821441,medio-bajo
274418,medio-alto
661270,medio-alto
990,bajo
378405,medio-bajo
808327,medio-bajo
322438,medio-alto
439416,alto
311870,medio-alto
452761,bajo
345756,medio-bajo
191518,alto
639509,medio-alto
378737,bajo
656229,alto
719845,alto
130165,alto
512105,alto
6682,alto
26653,medio-alto
166380,medio-alto
52920,alto
162704,alto
854202,bajo
299257,bajo
490304,medio-alto
568824,bajo
827608,medio-bajo
899189,medio-bajo
172631,medio-bajo
238965,bajo
507542,medio-alto
528650,medio-bajo
745713,bajo
177758,alto
448402,bajo
285347,alto
59933,alto
661777,alto
823398,alto
811551,alto
501625,bajo
906653,medio-bajo
778408,bajo
395248,alto
286665,bajo
110450,medio-bajo
70368,alto
256125,alto
97278,bajo
331748,alto
515140,alto
603712,alto
692811,bajo
69966,alto
724324,medio-bajo
549562,alto
198946,medio-alto
777433,alto
112077,bajo
651102,bajo
649827,bajo
673263,bajo
714999,medio-bajo
9472,bajo
662092,bajo
549079,medio-bajo
165538,bajo
470319,bajo
400350,medio-alto
599117,alto
431687,bajo
392480,alto
548068,alto
728541,bajo
15673,alto
379545,bajo
212636,alto
531262,medio-bajo
141071,medio-bajo
155080,alto
269613,medio-bajo
763006,alto
388381,medio-alto
265608,alto
758755,bajo
348058,bajo
120737,alto
36155,bajo
328174,alto
723745,alto
364742,bajo
373676,alto
153178,medio-bajo
844465,bajo
869112,alto
958305,bajo
352534,bajo
1250,bajo
98118,medio-bajo
155115,alto
857446,bajo
69134,alto
360935,bajo
468256,alto
468096,bajo
982369,alto
872073,medio-bajo
804285,medio-bajo
147454,alto
538820,medio-alto
987686,alto
915579,medio-bajo
739433,medio-alto
756353,medio-bajo
895104,medio-bajo
395346,bajo
657299,medio-bajo
802219,bajo
375388,alto
909477,alto
491068,medio-alto
921565,bajo
268168,alto
259671,bajo
517782,alto
759262,bajo
376121,medio-bajo
764363,alto
277745,medio-bajo
754316,bajo
777340,alto
689332,medio-alto
770925,alto
592626,bajo
923790,bajo
422662,alto
166020,medio-bajo
508663,alto
961092,bajo
913750,bajo
951093,bajo
76666,alto
418075,medio-bajo
404926,medio-bajo
939541,bajo
837449,medio-bajo
983198,alto
773859,alto
737647,alto
569895,alto
332472,alto
152934,medio-bajo
21782,alto
555487,medio-alto
376877,alto
344892,bajo
893285,bajo
659380,alto
926561,bajo
492314,alto
522557,medio-bajo
217336,bajo
641159,alto
422451,bajo
838963,medio-alto
425138,bajo
973056,medio-bajo
58497,alto
144375,alto
187164,medio-alto
510485,medio-bajo
19790,alto
407502,medio-bajo
595578,medio-bajo
628003,bajo
311340,bajo
591299,medio-alto
732750,alto
975647,bajo
554548,bajo
297803,bajo
264158,alto
652725,bajo
481725,bajo
893720,alto
579926,bajo
17877,alto
449581,bajo
654300,bajo
585681,bajo
519050,medio-alto
562903,alto
267413,alto
283951,alto
563258,medio-bajo
371348,alto
572753,medio-bajo
865240,alto
433554,bajo
446904,alto
921628,medio-bajo
821661,medio-bajo
69850,alto
570627,alto
196214,alto
983041,alto
298459,medio-alto
45250,medio-alto
351724,medio-alto
273548,medio-bajo
635092,bajo
637595,alto
57104,bajo
543819,medio-bajo
837889,bajo
976590,alto
459688,alto
364032,alto
310820,bajo
456167,alto
901935,alto
478087,bajo
246968,alto
711809,medio-bajo
362375,alto
459764,medio-alto
851457,bajo
478059,bajo
933467,medio-alto
963878,bajo
241097,alto
317368,alto
668542,bajo
249456,alto
721274,bajo
474554,alto
578530,bajo
293185,medio-alto
185000,alto
255029,medio-bajo
661655,alto
689428,bajo
690034,bajo
758392,medio-bajo
391455,alto
774302,medio-alto
945760,medio-bajo
935267,alto
733734,alto
56501,alto
491914,bajo
469568,medio-alto
683336,bajo
777216,alto
521589,medio-alto
826,alto
688263,medio-alto
706841,alto
38974,medio-alto
668341,bajo
97614,medio-bajo
616938,bajo
575163,medio-bajo
426939,bajo
805110,alto
403812,bajo
208645,alto
241615,bajo
65692,alto
848600,alto
33658,alto
337168,alto
392987,bajo
927015,bajo
271442,alto
520926,medio-bajo
965474,medio-bajo
746346,medio-bajo
457865,medio-alto
629351,alto
571671,alto
393308,bajo
206185,medio-bajo
358224,medio-bajo
662301,alto
489328,bajo
445329,bajo
349677,medio-bajo
84698,alto
312477,medio-alto
908336,bajo
366826,bajo
622511,bajo
66607,bajo
314823,bajo
259575,bajo
273073,alto
692457,bajo
808098,alto
906408,bajo
376056,bajo
880968,medio-bajo
273042,medio-alto
762144,bajo
226903,medio-alto
397119,bajo
456498,alto
223519,bajo
498994,medio-bajo
675225,medio-bajo
426693,bajo
333732,medio-alto
252020,bajo
581818,alto
130237,bajo
909600,bajo
580178,medio-bajo
942369,medio-bajo
47066,alto
333247,alto
670306,alto
581256,bajo
718851,alto
110884,alto
530511,medio-alto
528528,alto
82321,medio-bajo
368040,bajo
234665,medio-bajo
339364,alto
534562,alto
290978,alto
560838,medio-alto
772130,bajo
535344,bajo
432050,bajo
164713,alto
502386,alto
679551,alto
548830,alto
158090,alto
715849,bajo
532797,alto
734390,medio-bajo
496142,bajo
136849,medio-alto
902787,bajo
277506,alto
313235,alto
417866,medio-alto
542451,medio-bajo
854722,alto
102242,alto
967592,bajo
575941,medio-alto
865477,alto
755144,bajo
116421,alto
150408,alto
940861,alto
697117,bajo
914970,alto
950644,medio-bajo
722083,alto
347379,medio-bajo
17963,bajo
771509,alto
671888,alto
314208,medio-bajo
626647,bajo
960830,bajo
536092,medio-bajo
711877,alto
18037,bajo
43541,alto
602463,bajo
468819,medio-alto
842785,bajo
311072,medio-alto
381753,bajo
705768,bajo
24728,medio-alto
947673,alto
770581,bajo
648216,medio-alto
58990,alto
368206,alto
446566,bajo
407675,bajo
303847,medio-alto
100943,alto
548795,alto
520685,alto
170975,alto
742002,alto
808609,medio-bajo
589908,bajo
323714,bajo
175015,alto
365580,bajo
727094,bajo
136537,bajo
199928,alto
252766,bajo
328967,bajo
180431,medio-bajo
644158,bajo
118847,alto
104297,alto
738730,bajo
885021,medio-bajo
221150,bajo
614445,alto
65323,medio-bajo
303535,bajo
396863,bajo
865041,bajo
171881,alto
154680,bajo
813727,bajo
272433,medio-bajo
265168,alto
31875,bajo
136427,medio-bajo
579430,bajo
137853,alto
188574,medio-alto
917618,bajo
948904,medio-bajo
155538,bajo
174350,bajo
981248,medio-bajo
165739,alto
827787,bajo
563969,bajo
451104,alto
497489,bajo
868516,bajo
646539,bajo
844853,bajo
851398,alto
60570,medio-alto
304358,alto
348770,bajo
753845,alto
660129,alto
501926,alto
803854,alto
692355,alto
805188,medio-alto
74157,alto
565817,bajo
654621,bajo
112695,alto
448874,alto
101770,bajo
968492,medio-bajo
401146,bajo
170539,alto
504652,medio-alto
239833,alto
110000,medio-bajo
621912,alto
938966,medio-bajo
368947,bajo
886886,alto
246274,medio-alto
874954,bajo
284953,bajo
122598,alto
63224,bajo
288933,alto
809890,bajo
730472,bajo
763136,alto
481825,bajo
43888,alto
566078,alto
545340,alto
499351,medio-bajo
810261,bajo
143299,bajo
737362,bajo
565417,bajo
732175,alto
947451,medio-bajo
734822,bajo
418046,medio-alto
884859,bajo
28943,alto
10976,alto
733330,alto
327915,bajo
980443,medio-alto
560599,bajo
249429,bajo
768602,alto
278821,alto
214930,alto
496686,medio-bajo
120803,alto
145772,bajo
20493,medio-bajo
282654,alto
502898,alto
479902,medio-bajo
650949,alto
888441,bajo
657268,alto
598129,bajo
344219,medio-bajo
770254,medio-bajo
226349,alto
818771,bajo
729441,alto
519357,bajo
332047,medio-alto
617449,alto
52842,medio-alto
897131,medio-alto
577911,alto
22436,bajo
713970,medio-alto
736106,medio-bajo
546540,bajo
779246,bajo
503548,medio-bajo
5289,alto
580652,alto
602067,bajo
165522,bajo
343925,alto
745401,medio-alto
445766,medio-bajo
653249,alto
389740,medio-alto
840648,alto
733042,medio-bajo
879458,alto
390921,bajo
617976,medio-bajo
955715,alto
88053,medio-alto
900929,medio-bajo
137291,bajo
629584,bajo
3029,alto
734044,bajo
714382,medio-alto
766981,alto
940792,medio-bajo
17487,medio-bajo
105881,medio-bajo
358506,alto
32741,alto
227731,alto
245832,alto
164886,medio-bajo
194746,alto
58295,medio-alto
82532,medio-alto
938992,alto
23087,bajo
324430,alto
809773,bajo
216356,medio-alto
123950,medio-bajo
721542,medio-bajo
799072,alto
417303,medio-bajo
148987,alto
407225,alto
672910,medio-alto
140983,bajo
741025,bajo
134749,medio-bajo
666299,bajo
119516,bajo
704357,alto
515435,alto
936762,alto
67298,medio-alto
930538,alto
576710,medio-bajo
719772,medio-alto
458280,alto
271153,medio-bajo
105226,bajo
117903,alto
75526,alto
554974,bajo
318745,alto
485842,medio-bajo
958789,alto
780184,medio-bajo
752158,medio-bajo
440761,medio-bajo
114967,bajo
613197,medio-alto
731060,medio-alto
579414,alto
237719,bajo
604900,alto
232539,alto
568502,alto
131069,alto
890391,medio-bajo
213841,alto
507452,bajo
442360,alto
960904,bajo
5352,medio-alto
688908,bajo
699275,alto
277727,alto
916357,bajo
728651,bajo
764341,alto
118401,bajo
604677,medio-bajo
601723,medio-alto
549767,alto
522193,bajo
194071,alto
783807,alto
497730,alto
488025,bajo
349250,bajo
247839,bajo
594185,bajo
450704,bajo
392954,alto
869866,medio-bajo
855633,alto
647637,medio-alto
277445,alto
730473,bajo
637606,bajo
531025,medio-bajo
795196,medio-bajo
822789,alto
151129,bajo
603768,medio-alto
969159,medio-bajo
125451,bajo
942342,alto
950718,alto
535301,bajo
204526,bajo
936483,alto
884536,alto
284562,medio-alto
239891,bajo
476503,alto
12158,alto
60105,medio-bajo
187440,bajo
280007,medio-bajo
597291,alto
118231,bajo
734081,alto
636734,alto
955419,bajo
508350,alto
137765,alto
967869,alto
289008,medio-bajo
90060,bajo
621581,medio-bajo
695752,medio-alto
671565,alto
125689,alto
841679,alto
569031,bajo
882532,medio-bajo
20066,bajo
615107,medio-alto
164603,bajo
896866,bajo
660291,bajo
121322,alto
251497,alto
710500,alto
490721,alto
718132,bajo
356886,bajo
386779,bajo
925942,medio-bajo
760572,bajo
844907,bajo
272219,alto
234396,medio-alto
35381,medio-bajo
944646,bajo
535775,medio-bajo
959685,bajo
312042,medio-bajo
859078,medio-bajo
522161,bajo
284205,alto
547239,medio-bajo
414801,alto
905065,alto
463295,bajo
596797,medio-alto
890883,alto
538857,alto
407179,alto
310125,bajo
374412,alto
9713,alto
648474,medio-bajo
882204,bajo
203469,alto
988146,bajo
580144,bajo
156647,alto
171516,bajo
271062,alto
450187,alto
260862,medio-bajo
127610,alto
49330,bajo
52643,bajo
287473,bajo
63021,medio-alto
175866,bajo
606144,bajo
883589,medio-bajo
427905,medio-alto
696935,alto
110882,alto
540864,alto
463080,alto
710514,alto
806019,bajo
83257,medio-alto
954798,alto
513363,alto
813989,medio-bajo
464717,alto
320036,bajo
150477,medio-alto
315015,bajo
517258,medio-bajo
553367,alto
148853,alto
614250,bajo
822699,bajo
695022,medio-bajo
667097,bajo
787033,bajo
889434,alto
718807,bajo
70426,bajo
790034,medio-bajo
706007,medio-bajo
557932,medio-bajo
506947,bajo
21896,alto
791837,medio-bajo
123476,alto
330965,alto
363469,medio-alto
620329,medio-alto
68926,bajo
259800,bajo
68152,medio-bajo
12159,alto
524607,alto
255514,bajo
377737,medio-alto
890231,alto
532720,medio-bajo
766970,medio-bajo
768860,alto
431234,alto
738891,alto
889648,medio-alto
764964,alto
585747,bajo
78511,alto
765862,alto
13856,medio-alto
306761,bajo
854491,alto
162162,medio-bajo
377637,bajo
163888,medio-alto
366727,alto
761088,medio-bajo
67231,bajo
209766,medio-alto
409521,medio-alto
682126,medio-bajo
732322,medio-alto
981748,bajo
370053,alto
64974,alto
928962,bajo
666320,medio-bajo
17472,medio-bajo
856030,bajo
959442,alto
110527,medio-bajo
252462,bajo
640192,medio-alto
841398,bajo
721587,bajo
328306,bajo
619002,bajo
322911,medio-bajo
483988,alto
432090,alto
874870,bajo
985150,alto
145115,bajo
939949,alto
158391,alto
555428,alto
952472,medio-bajo
875874,alto
852797,bajo
660237,alto
208031,alto
519562,bajo
504532,bajo
915445,medio-alto
131001,medio-bajo
229409,medio-bajo
351415,medio-bajo
360850,alto
19294,medio-bajo
418753,medio-bajo
413381,alto
264097,alto
877114,alto
410842,alto
509452,bajo
838981,bajo
929784,alto
117141,medio-bajo
247635,alto
797270,medio-bajo
63447,medio-bajo
664646,bajo
28873,medio-bajo
163020,medio-bajo
132973,alto
562249,medio-bajo
17661,alto
664211,bajo
627409,bajo
46476,alto
277762,bajo
140684,alto
443983,bajo
602796,alto
371712,bajo
903867,medio-bajo
199070,medio-bajo
364630,alto
813801,medio-bajo
264833,alto
269840,medio-alto
875224,alto
457393,medio-alto
535826,alto
297596,medio-bajo
645688,alto
446909,bajo
495781,alto
533690,medio-bajo
652861,bajo
80056,medio-alto
732132,alto
384442,medio-alto
981994,alto
819961,bajo
261504,bajo
539752,bajo
526602,bajo
861696,medio-alto
482717,alto
864265,bajo
830925,bajo
900620,alto
963304,alto
574789,bajo
947371,alto
23665,alto
142341,alto
915559,alto
804674,medio-alto
486862,alto
628379,alto
456774,bajo
717046,bajo
520009,alto
224824,alto
693385,bajo
711288,bajo
792576,medio-alto
398895,medio-alto
500012,bajo
700015,bajo
724668,bajo
658116,alto
810421,alto
837911,alto
205955,bajo
891695,medio-bajo
83734,bajo
391748,alto
742703,medio-bajo
177064,bajo
120096,alto
623274,bajo
726926,alto
62585,medio-bajo
962362,medio-bajo
223095,alto
154901,bajo
612643,alto
637861,medio-alto
129713,medio-bajo
906418,medio-bajo
795311,bajo
233419,bajo
771536,bajo
13436,bajo
934693,alto
16283,bajo
808527,medio-alto
696316,medio-alto
427439,alto
326799,medio-bajo
669000,bajo
118027,alto
860944,alto
355252,alto
358329,bajo
602119,alto
921358,alto
267574,alto
631909,medio-bajo
761918,bajo
808693,bajo
864638,medio-bajo
404638,bajo
433737,bajo
82480,alto
722092,alto
19354,bajo
532134,bajo
211693,bajo
240742,bajo
103618,alto
878807,medio-bajo
604894,alto
82598,alto
86456,alto
755195,medio-bajo
663444,bajo
310199,bajo
148593,bajo
20230,medio-alto
166737,alto
362197,bajo
878628,bajo
564941,bajo
224762,alto
567305,alto
205098,alto
758744,alto
683515,bajo
356401,alto
132809,medio-alto
820545,alto
367886,alto
922918,medio-alto
365105,medio-bajo
81152,alto
846031,alto
281269,medio-alto
862444,alto
134219,alto
163832,alto
279051,bajo
311941,medio-bajo
681640,alto
648712,alto
59299,alto
532916,alto
133830,medio-alto
906313,bajo
848406,bajo
861670,bajo
436922,medio-bajo
969210,alto
599988,alto
906102,medio-bajo
576793,bajo
911935,bajo
764514,medio-alto
681751,medio-bajo
835969,bajo
27306,bajo
603520,alto
581799,alto
125991,medio-bajo
898472,alto
17756,bajo
740314,alto
900813,bajo
982932,alto
971094,alto
579937,alto
264005,medio-bajo
448489,alto
901826,alto
340826,alto
759864,alto
603503,bajo
893658,medio-alto
392180,bajo
54525,bajo
199966,bajo
684122,bajo
338171,medio-alto
799380,alto
256569,bajo
514334,alto
470479,medio-bajo
422805,bajo
466365,alto
304610,alto
580854,alto
874486,alto
53656,alto
336640,bajo
158064,medio-bajo
223081,bajo
673615,alto
748870,medio-bajo
377684,bajo
758239,bajo
811434,bajo
310950,bajo
953652,bajo
55876,medio-bajo
20224,medio-bajo
673580,bajo
106687,alto
737043,bajo
183280,medio-alto
224102,alto
315536,alto
882530,bajo
851550,alto
806438,alto
28569,alto
291506,medio-alto
255824,alto
83764,medio-alto
905774,alto
221417,medio-alto
960730,bajo
278988,alto
66405,alto
96368,bajo
420990,medio-bajo
351525,medio-alto
901222,bajo
601168,bajo
467604,bajo
470403,medio-bajo
168770,medio-alto
679361,alto
839624,alto
375765,alto
643785,bajo
114045,medio-alto
139553,bajo
337017,alto
606015,alto
552160,medio-bajo
753930,alto
655301,medio-alto
557937,bajo
330135,bajo
210695,bajo
804076,medio-alto
382286,bajo
252423,medio-bajo
719113,bajo
789097,medio-bajo
240880,bajo
47934,medio-alto
964855,medio-bajo
863462,alto
774003,alto
502923,alto
495815,medio-alto
571116,bajo
322232,medio-bajo
922201,medio-alto
546257,bajo
824035,alto
380959,alto
929071,alto
975979,alto
409685,alto
238900,alto
24188,medio-bajo
447282,bajo
310429,alto
579094,medio-bajo
344900,bajo
488506,medio-bajo
52560,bajo
121798,bajo
534366,bajo
770812,alto
16880,medio-alto
766447,alto
842396,medio-bajo
764654,bajo
528823,bajo
86495,bajo
749775,alto
939994,alto
452719,alto
327973,bajo
874664,bajo
584682,alto
703067,medio-bajo
235340,medio-bajo
272974,alto
674903,bajo
843177,alto
552895,alto
338648,bajo
336180,alto
854384,alto
82860,alto
58205,alto
27767,medio-bajo
45713,bajo
482693,medio-bajo
416152,alto
649361,alto
75274,medio-alto
509170,medio-bajo
257717,alto
56342,alto
912881,alto
418147,medio-bajo
835180,alto
94003,alto
146909,alto
36339,bajo
938001,medio-alto
130885,medio-bajo
317259,medio-bajo
898388,alto
381222,bajo
770515,alto
414748,medio-bajo
136573,bajo
631029,alto
175775,alto
171986,medio-alto
669224,bajo
711173,bajo
809461,bajo
18971,bajo
467202,bajo
2205,medio-alto
89707,bajo
106535,bajo
227853,bajo
567251,medio-alto
326251,alto
258032,bajo
814650,alto
54099,bajo
516124,alto
207048,alto
551262,bajo
130369,bajo
47486,alto
910989,medio-bajo
954034,bajo
789707,medio-bajo
802643,bajo
590951,medio-alto
424927,alto
543969,alto
860642,medio-bajo
611684,bajo
423890,alto
342084,alto
407303,alto
344464,alto
950293,alto
254136,alto
128115,bajo
193727,medio-bajo
883257,bajo
343145,bajo
630503,bajo
125916,alto
427388,bajo
17898,bajo
957055,alto
743256,medio-bajo
227630,medio-bajo
491848,bajo
466687,bajo
951264,alto
925534,alto
579306,medio-alto
130164,alto
554450,bajo
39934,alto
629191,alto
232506,medio-bajo
483343,alto
302597,bajo
859653,bajo
957558,alto
687652,alto
790714,bajo
230148,medio-bajo
260745,medio-bajo
344174,alto
616662,alto
571519,bajo
164133,alto
779309,bajo
276693,alto
840119,medio-bajo
967887,alto
77650,alto
611939,alto
908480,bajo
404158,medio-alto
229389,bajo
270270,bajo
775653,alto
307181,alto
380807,alto
889583,bajo
682295,alto
98949,bajo
522537,medio-alto
481062,alto
611431,medio-alto
36075,alto
618257,alto
827698,alto
777417,bajo
916374,bajo
194365,alto
847467,medio-alto
454985,alto
314928,medio-bajo
225637,alto
93651,medio-bajo
346375,bajo
252238,bajo
745058,bajo
204913,bajo
62375,alto
694079,bajo
646231,alto
52113,medio-bajo
222371,alto
625238,alto
